pred_ids,selfies,smiles,canonical_smiles,valid,pred_len_used,forced_len,decode_mode_effective,candidate_index,base_property,direction_variant,direction_space,decode_mode,seed_index,seed_band,seed_val_pos,step_index,step_signed,step_value_std,target_metric_name,confound_name,delta_prop_nominal,delta_step_std_effective,target_total_span_std,fixed_span_scale_vs_nominal,target_std_train,predicted_delta_prop_effective,benchmark_total_span_std_ref,sigma_std_used,MolWt,ExactMolWt,HeavyAtomCount,cLogP,TPSA,HBD,HBA,NumRotatableBonds,RingCount,AromaticRingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,BertzCT,QED,carbon_count,heteroatom_count,ring_count_struct,aromatic_ring_count_struct,functional_group_hits,functional_group_count,is_rdkit_valid,fingerprint_available,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy,seed_similarity,pred_from_confounds_MolWt,resid_MolWt,pred_from_confounds_ExactMolWt,resid_ExactMolWt,pred_from_confounds_HeavyAtomCount,resid_HeavyAtomCount,pred_from_confounds_cLogP,resid_cLogP,pred_from_confounds_TPSA,resid_TPSA,pred_from_confounds_HBD,resid_HBD,pred_from_confounds_HBA,resid_HBA,pred_from_confounds_NumRotatableBonds,resid_NumRotatableBonds,pred_from_confounds_RingCount,resid_RingCount,pred_from_confounds_AromaticRingCount,resid_AromaticRingCount,pred_from_confounds_FractionCSP3,resid_FractionCSP3,pred_from_confounds_NumSpiroAtoms,resid_NumSpiroAtoms,pred_from_confounds_NumBridgeheadAtoms,resid_NumBridgeheadAtoms,pred_from_confounds_BertzCT,resid_BertzCT,pred_from_confounds_QED,resid_QED,medoid_valid_count,medoid_unique_valid_count,medoid_avg_distance,medoid_candidate_index
"[1, 51, 61, 61, 61, 61, 61, 61, 2, 61, 61, 61, 61, 34, 61, 34, 61, 34, 85, 32, 85, 33, 61, 34, 61, 34, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[Br][C][C][C][C][C][C],BrCCCCCC,CCCCCCBr,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,2,high,17980,0,-2.0,-14.746252059936523,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,-253.94172897038516,29.492504119873047,0.1,165.07399999999998,164.020062516,7.0,2.9616000000000016,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,19.219280948873624,0.44335116498609134,6.0,1.0,0.0,0.0,,0,1,1,7.0,0.0,0.0,0.410116318288409,0.25806451612903225,83.43851275095767,81.63548724904231,83.67705759291238,80.34300492308762,7.88662194462016,-0.8866219446201598,3.1369267085316266,-0.17532670853162502,-24.114152818007383,24.114152818007383,-0.25897724307533987,0.25897724307533987,-1.0465729206479555,1.0465729206479555,5.38217657856285,-1.3821765785628504,-0.044079004206648786,0.044079004206648786,-1.0854028091083832,1.0854028091083832,1.099661266031223,-0.09966126603122305,0.050324645054342185,-0.050324645054342185,0.2115637599014246,-0.2115637599014246,-237.35869470362275,256.5779756524964,0.5883308832412166,-0.1449797182551253,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 2, 61, 2, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C,CC(OCCCCCCBr)(c1ccccc1)c1ccccc1,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,2,high,17980,1,-1.0,-7.373126029968262,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,-126.97086448519258,29.492504119873047,0.1,361.32300000000004,360.10887752,22.0,5.922000000000006,9.23,0.0,1.0,9.0,2.0,2.0,0.4,0.0,0.0,472.74927846141674,0.39776765733353164,20.0,2.0,2.0,2.0,ether,1,1,1,30.0,6.0,2.0,1.6264461525134384,0.6875,272.5117094753625,88.81129052463751,272.17071007720665,87.93816744279337,18.66321014234769,3.3367898576523096,2.936515126336202,2.985484873663804,47.33578479358587,-38.10578479358587,0.8238357540550614,-0.8238357540550614,2.9522551225631535,-1.9522551225631535,4.222092591792143,4.777907408207857,1.5794622867275458,0.42053771327245415,0.9810850674079191,1.018914932592081,0.5283991722800785,-0.12839917228007847,0.021560864251437304,-0.021560864251437304,0.07036468047847771,-0.07036468047847771,441.39663921449375,31.35263924692299,0.6413314243931914,-0.2435637670596597,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,2,high,17980,2,0.0,0.0,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,0.0,29.492504119873047,0.1,423.39400000000006,422.124527584,27.0,6.950400000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,662.2442523831488,0.1947828083591908,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,7.0,3.0,1.6244124205871726,1.0,325.15921696398,98.23478303602008,324.8109722351265,97.31355534887354,22.759413807234385,4.240586192765615,3.604328940092985,3.3460710599070222,53.53223121279644,-44.30223121279644,0.8894080239595227,-0.8894080239595227,3.468563248634752,-2.468563248634752,5.396809339282008,4.603190660717992,2.0424678509522196,0.9575321490477804,1.3057686744912913,1.6942313255087087,0.5516992790382198,-0.2716992790382198,0.0242326361274511,-0.0242326361274511,0.07164056726177707,-0.07164056726177707,594.3268613974998,67.91739098564904,0.5941415885356451,-0.3993587801764543,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 14]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][/C],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3/C,Cc1ccccc1C(OCCCCCCBr)(c1ccccc1)c1ccccc1,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,2,high,17980,3,1.0,7.373126029968262,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,126.97086448519258,29.492504119873047,0.2,437.4210000000001,436.140177648,28.0,7.258820000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.3076923076923077,0.0,0.0,777.4267516744128,0.18428766016314577,26.0,2.0,3.0,3.0,ether,1,1,1,38.0,7.0,3.0,1.703357127986625,0.7142857142857143,337.6910989920748,99.72990100792532,337.2981347305337,98.8420429174663,23.471726747080098,4.528273252919902,3.5855724525481985,3.6732475474518087,58.653439122437376,-49.42343912243737,0.9733298490569202,-0.9733298490569202,3.7775820285992237,-2.7775820285992237,5.473391928524855,4.526608071475145,2.134763877941804,0.8652361220581959,1.4719383365814886,1.5280616634185114,0.5047261579035445,-0.19703385021123676,0.018327592228837543,-0.018327592228837543,0.046452295426821257,-0.046452295426821257,639.1932779542636,138.23347372014916,0.5949717851996265,-0.41068412503648066,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 53, 61, 78, 61, 53, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 14]",[Br][C][C][C][C][Branch2][C][O][C][Branch2][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][/C],BrCCCCC1CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3/C,Cc1ccccc1-c1ccccc1C1=CC=CCC1CCCCBr,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,2,high,17980,4,2.0,14.746252059936523,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,253.94172897038516,29.492504119873047,0.2,381.35700000000014,380.11396290000005,24.0,7.186720000000007,0.0,0.0,0.0,6.0,3.0,2.0,0.30434782608695654,0.0,0.0,733.2084596487582,0.3669938751980973,23.0,1.0,3.0,2.0,,0,1,1,38.0,8.0,3.0,1.8017957211261868,0.25,329.6507050064126,51.70629499358756,329.2301632223384,50.88379967766167,22.53271625233135,1.4672837476686489,3.2913476539932973,3.89537234600671,60.69489657122568,-60.69489657122568,1.0014032924988143,-1.0014032924988143,3.75838790786019,-3.75838790786019,4.5166625274932795,1.4833374725067205,2.081757089463278,0.9182429105367218,1.4126098375560996,0.5873901624439004,0.4729470123634298,-0.16859918627647325,0.024304082945983938,-0.024304082945983938,0.07197457549404804,-0.07197457549404804,624.4789264625672,108.72953318619102,0.6258940225830729,-0.25890014738497563,4,1,0.0,0
"[1, 51, 61, 61, 52, 61, 61, 61, 78, 61, 53, 78, 61, 85, 61, 34, 61, 85, 92, 32, 52, 85, 61, 34, 61, 34, 85, 34, 85, 84, 72, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][Branch1][C][C][C][O][C][Branch2][O][C][Ring1][C][=C][C][Ring1][S][=Branch1][Branch1][Ring1][C][=C][C][=C][Ring1][=C][Ring1][P][NH1][=C][C][=C][C][=C][Ring1][=Branch1],BrCC(C)COC,COCC(C)CBr,1,39,,free_length,0,HeavyAtomCount,random,standardized_latent,free_length,2,high,17980,0,-2.0,-14.746252059936523,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.1,167.04599999999996,165.999327072,7.0,1.6638,9.23,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,31.019550008653873,0.5805504033319002,5.0,2.0,0.0,0.0,ether,1,1,1,37.0,5.0,6.0,1.9386164913167878,0.13513513513513514,327.1953999891566,-160.14939998915665,326.79067087681887,-160.79134380481887,23.282962764743996,-16.282962764743996,3.42438199177081,-1.7605819917708099,56.473362036043405,-47.24336203604341,0.9717636655196518,-0.9717636655196518,4.193021158219039,-3.1930211582190386,4.187180033678681,-1.1871800336786809,3.436376204470351,-3.436376204470351,2.4669033469802524,-2.4669033469802524,0.3208178373381708,0.6791821626618292,0.02283020164618912,-0.02283020164618912,0.06958066525491027,-0.06958066525491027,779.0943368295319,-748.0747868208781,0.6255192142335662,-0.044968810901665934,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 85, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOCC1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3,BrCCCCCCOCc1ccccc1-c1ccccc1-c1ccccc1,1,39,,free_length,0,HeavyAtomCount,random,standardized_latent,free_length,2,high,17980,1,-1.0,-7.373126029968262,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.1,423.3940000000001,422.124527584,27.0,7.492500000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,801.0320010419414,0.24244173640866873,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,6.0,4.0,1.6010868471451365,0.40476190476190477,325.9324344429442,97.4615655570559,325.6174190670861,96.50710851691395,23.304827765862452,3.695172234137548,3.798513388158466,3.6939866118415408,49.89533861517315,-40.665338615173155,0.83854912941333,-0.83854912941333,3.5017281003769334,-2.5017281003769334,5.617459650732098,4.382540349267902,2.460072330773918,0.5399276692260822,1.5822688062216859,1.4177311937783141,0.5410888148232199,-0.2610888148232199,0.02576517498510585,-0.02576517498510585,0.07814783991661231,-0.07814783991661231,637.8951532839512,163.13684775799015,0.5809917045499187,-0.33854996814124994,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,1,39,,free_length,0,HeavyAtomCount,random,standardized_latent,free_length,2,high,17980,2,0.0,0.0,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.1,423.39400000000006,422.124527584,27.0,6.950400000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,662.2442523831488,0.1947828083591908,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,7.0,3.0,1.6244124205871726,1.0,325.15921696398,98.23478303602008,324.8109722351265,97.31355534887354,22.759413807234385,4.240586192765615,3.604328940092985,3.3460710599070222,53.53223121279644,-44.30223121279644,0.8894080239595227,-0.8894080239595227,3.468563248634752,-2.468563248634752,5.396809339282008,4.603190660717992,2.0424678509522196,0.9575321490477804,1.3057686744912913,1.6942313255087087,0.5516992790382198,-0.2716992790382198,0.0242326361274511,-0.0242326361274511,0.07164056726177707,-0.07164056726177707,594.3268613974998,67.91739098564904,0.5941415885356451,-0.3993587801764543,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,1,39,,free_length,0,HeavyAtomCount,random,standardized_latent,free_length,2,high,17980,3,1.0,7.373126029968262,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.2,423.39400000000006,422.124527584,27.0,6.950400000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,662.2442523831488,0.1947828083591908,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,7.0,3.0,1.6244124205871726,1.0,325.15921696398,98.23478303602008,324.8109722351265,97.31355534887354,22.759413807234385,4.240586192765615,3.604328940092985,3.3460710599070222,53.53223121279644,-44.30223121279644,0.8894080239595227,-0.8894080239595227,3.468563248634752,-2.468563248634752,5.396809339282008,4.603190660717992,2.0424678509522196,0.9575321490477804,1.3057686744912913,1.6942313255087087,0.5516992790382198,-0.2716992790382198,0.0242326361274511,-0.0242326361274511,0.07164056726177707,-0.07164056726177707,594.3268613974998,67.91739098564904,0.5941415885356451,-0.3993587801764543,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 78, 61, 61, 52, 61, 61, 39, 61, 34, 61, 34, 85, 32, 52, 61, 61, 34, 61, 34, 61, 75, 52, 32, 52, 62, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][O][C][C][Branch1][C][C][=O][C][=C][C][=C][Ring1][=Branch1][Branch1][C][C][=C][C][=C][C][N][Branch1][=Branch1][Branch1][Cl][C][=C][C][=C][Ring1][=Branch1],BrCCCCCOCC(C)=O,CC(=O)COCCCCCBr,1,39,,free_length,0,HeavyAtomCount,random,standardized_latent,free_length,2,high,17980,4,2.0,14.746252059936523,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.2,223.10999999999996,222.02554182,11.0,2.1572000000000005,26.3,0.0,2.0,7.0,0.0,0.0,0.875,0.0,0.0,92.2114326716684,0.4879406637504481,8.0,3.0,0.0,0.0,ether;ketone,2,1,1,37.0,7.0,2.0,1.7422019035650953,0.2894736842105263,337.66303746057935,-114.55303746057939,337.2223273957046,-115.19678557570461,23.0357585883378,-12.0357585883378,3.388239872575736,-1.2310398725757357,63.10074949134832,-36.80074949134831,1.051842418350951,-1.051842418350951,3.889458596108835,-1.889458596108835,5.51527920737017,1.4847207926298296,1.8089068229544094,-1.8089068229544094,1.352533200168493,-1.352533200168493,0.48116550488949256,0.39383449511050744,0.00863832934143217,-0.00863832934143217,0.007811442898790599,-0.007811442898790599,611.9037461382669,-519.6923134665985,0.6033088408171157,-0.11536817706666758,4,1,0.0,0
"[1, 51, 61, 61, 52, 61, 61, 61, 78, 61, 53, 78, 61, 85, 61, 34, 61, 85, 92, 32, 52, 85, 61, 34, 61, 34, 85, 34, 85, 84, 72, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][Branch1][C][C][C][O][C][Branch2][O][C][Ring1][C][=C][C][Ring1][S][=Branch1][Branch1][Ring1][C][=C][C][=C][Ring1][=C][Ring1][P][NH1][=C][C][=C][C][=C][Ring1][=Branch1],BrCC(C)COC,COCC(C)CBr,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,2,high,17980,0,-2.0,-14.746252059936523,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.1,167.04599999999996,165.999327072,7.0,1.6638,9.23,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,31.019550008653873,0.5805504033319002,5.0,2.0,0.0,0.0,ether,1,1,1,37.0,5.0,6.0,1.9386164913167878,0.13513513513513514,327.1953999891566,-160.14939998915665,326.79067087681887,-160.79134380481887,23.282962764743996,-16.282962764743996,3.42438199177081,-1.7605819917708099,56.473362036043405,-47.24336203604341,0.9717636655196518,-0.9717636655196518,4.193021158219039,-3.1930211582190386,4.187180033678681,-1.1871800336786809,3.436376204470351,-3.436376204470351,2.4669033469802524,-2.4669033469802524,0.3208178373381708,0.6791821626618292,0.02283020164618912,-0.02283020164618912,0.06958066525491027,-0.06958066525491027,779.0943368295319,-748.0747868208781,0.6255192142335662,-0.044968810901665934,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 85, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOCC1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3,BrCCCCCCOCc1ccccc1-c1ccccc1-c1ccccc1,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,2,high,17980,1,-1.0,-7.373126029968262,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.1,423.3940000000001,422.124527584,27.0,7.492500000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,801.0320010419414,0.24244173640866873,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,6.0,4.0,1.6010868471451365,0.40476190476190477,325.9324344429442,97.4615655570559,325.6174190670861,96.50710851691395,23.304827765862452,3.695172234137548,3.798513388158466,3.6939866118415408,49.89533861517315,-40.665338615173155,0.83854912941333,-0.83854912941333,3.5017281003769334,-2.5017281003769334,5.617459650732098,4.382540349267902,2.460072330773918,0.5399276692260822,1.5822688062216859,1.4177311937783141,0.5410888148232199,-0.2610888148232199,0.02576517498510585,-0.02576517498510585,0.07814783991661231,-0.07814783991661231,637.8951532839512,163.13684775799015,0.5809917045499187,-0.33854996814124994,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,2,high,17980,2,0.0,0.0,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.1,423.39400000000006,422.124527584,27.0,6.950400000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,662.2442523831488,0.1947828083591908,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,7.0,3.0,1.6244124205871726,1.0,325.15921696398,98.23478303602008,324.8109722351265,97.31355534887354,22.759413807234385,4.240586192765615,3.604328940092985,3.3460710599070222,53.53223121279644,-44.30223121279644,0.8894080239595227,-0.8894080239595227,3.468563248634752,-2.468563248634752,5.396809339282008,4.603190660717992,2.0424678509522196,0.9575321490477804,1.3057686744912913,1.6942313255087087,0.5516992790382198,-0.2716992790382198,0.0242326361274511,-0.0242326361274511,0.07164056726177707,-0.07164056726177707,594.3268613974998,67.91739098564904,0.5941415885356451,-0.3993587801764543,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 61, 78, 61, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 52, 33, 61, 34, 61, 34, 61, 34, 85, 32, 61, 34, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],BrCCCCCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,BrCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,2,high,17980,3,1.0,7.373126029968262,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.2,423.39400000000006,422.124527584,27.0,6.950400000000007,9.23,0.0,1.0,10.0,3.0,3.0,0.28,0.0,0.0,662.2442523831488,0.1947828083591908,25.0,2.0,3.0,3.0,ether,1,1,1,37.0,7.0,3.0,1.6244124205871726,1.0,325.15921696398,98.23478303602008,324.8109722351265,97.31355534887354,22.759413807234385,4.240586192765615,3.604328940092985,3.3460710599070222,53.53223121279644,-44.30223121279644,0.8894080239595227,-0.8894080239595227,3.468563248634752,-2.468563248634752,5.396809339282008,4.603190660717992,2.0424678509522196,0.9575321490477804,1.3057686744912913,1.6942313255087087,0.5516992790382198,-0.2716992790382198,0.0242326361274511,-0.0242326361274511,0.07164056726177707,-0.07164056726177707,594.3268613974998,67.91739098564904,0.5941415885356451,-0.3993587801764543,4,1,0.0,0
"[1, 51, 61, 61, 61, 61, 61, 78, 61, 61, 52, 61, 61, 39, 61, 34, 61, 34, 85, 32, 52, 61, 61, 34, 61, 34, 61, 75, 52, 32, 52, 62, 61, 34, 61, 34, 85, 32, 2]",[Br][C][C][C][C][C][O][C][C][Branch1][C][C][=O][C][=C][C][=C][Ring1][=Branch1][Branch1][C][C][=C][C][=C][C][N][Branch1][=Branch1][Branch1][Cl][C][=C][C][=C][Ring1][=Branch1],BrCCCCCOCC(C)=O,CC(=O)COCCCCCBr,1,39,39.0,fixed_length_seed_pred,0,HeavyAtomCount,random,standardized_latent,fixed_length_seed_pred,2,high,17980,4,2.0,14.746252059936523,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,,29.492504119873047,0.2,223.10999999999996,222.02554182,11.0,2.1572000000000005,26.3,0.0,2.0,7.0,0.0,0.0,0.875,0.0,0.0,92.2114326716684,0.4879406637504481,8.0,3.0,0.0,0.0,ether;ketone,2,1,1,37.0,7.0,2.0,1.7422019035650953,0.2894736842105263,337.66303746057935,-114.55303746057939,337.2223273957046,-115.19678557570461,23.0357585883378,-12.0357585883378,3.388239872575736,-1.2310398725757357,63.10074949134832,-36.80074949134831,1.051842418350951,-1.051842418350951,3.889458596108835,-1.889458596108835,5.51527920737017,1.4847207926298296,1.8089068229544094,-1.8089068229544094,1.352533200168493,-1.352533200168493,0.48116550488949256,0.39383449511050744,0.00863832934143217,-0.00863832934143217,0.007811442898790599,-0.007811442898790599,611.9037461382669,-519.6923134665985,0.6033088408171157,-0.11536817706666758,4,1,0.0,0
